"Country.Name","Year","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19.","Foreign.direct.investment..net.inflows....of.GDP.","GDP..current.US..","GNI..current.US..","Gross.national.expenditure....of.GDP.","Mobile_Cellular","Mobile_Cellular_Per100","Internet_Usage","Access_Electricity","Access.to.electricity..urban....of.urban.population.","Adjusted.savings..net.national.savings....of.GNI.","Employers..total....of.total.employment...modeled.ILO.estimate.","Foreign.direct.investment..net..BoP..current.US..","Labor.force..female....of.total.labor.force.","Urban.population....of.total.population.","Urban.population.growth..annual...","Compulsory.education..duration..years.","Access.to.electricity..rural....of.rural.population.","Fixed.broadband.subscriptions","Fixed_Broadband","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Adjusted.net.national.income..current.US..","Communications_Imports","Cost.of.business.start.up.procedures....of.GNI.per.capita.","GNI..constant.2015.US..","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Adjusted.net.national.income.per.capita..annual...growth.","Employment.to.population.ratio..ages.15.24..total......national.estimate.","Gini_Index","Poverty_Rate","Poverty_Gap","Labor.force.with.basic.education....of.total.working.age.population.with.basic.education.","Labor.force.with.advanced.education....of.total.working.age.population.with.advanced.education.","School.enrollment..tertiary....gross.","School.enrollment..primary.and.secondary..gross...gender.parity.index..GPI.","Educational.attainment..at.least.completed.lower.secondary..population.25...total......cumulative.","International.tourism..expenditures..current.US..","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Primary.completion.rate..total....of.relevant.age.group.","Adolescents.out.of.school....of.lower.secondary.school.age.","Internet_Female","Internet_Male","Internet_Gender_Gap","Mobile_Penetration_Ratio","Connectivity_Score","Log_Internet_Usage","Log_Mobile_Cellular","Log_Poverty_Gap","Log_Communications_Imports","Log_Fixed_Broadband","Poverty_Quartile","Internet_Level","Digital_Divide","Mobile_Internet_Interaction","Broadband_Mobile_Interaction","Poverty_Internet_Impact","Gini_Internet_Impact","Internet_Gender_Gap_Cat","Mobile_Penetration_Level","Connectivity_Level","Poverty_Connectivity_Group","Scaled_Internet_Usage","Scaled_Mobile_Cellular_Per100","Scaled_Fixed_Broadband","Scaled_Poverty_Gap","Scaled_Gini_Index","Scaled_Communications_Imports"
"India",2012,34.54,1.31,1.83e+12,1.81e+12,105.49,865000000,67.85,11.1,79.9,96.1,24.88,1.41,-15442447343,24.64,31.63,2.47,8,72.4,15000000,1.17,70.29,56.03,1.58e+12,50.09,NA,1.69e+12,34.27,4.68,30.89,NA,NA,NA,53.15,64.06,24.94,1,40.36,1.4107e+10,5704,4.48,NA,NA,NA,NA,NA,0.6785,26.7066666666667,2.4932054526027,20.5782400660522,NA,3.93358878334271,0.774727167552368,NA,"Low","Below Average",7.53135,79.3845,NA,NA,"Unknown","Under_Penetrated",1,"Medium_Balance",-2.08889305333686,-1.97373299496653,-1.47912939089186,NA,NA,0.768411524067269
"India",2013,33.96,1.52,1.86e+12,1.83e+12,101.96,886000000,68.65,12.3,83.1,96.6,23.96,1.5,-26388082470,24.72,32,2.46,8,76.8,14900000,1.15,70.52,57.94,1.6e+12,49.84,41.5,1.79e+12,NA,4.84,NA,NA,NA,NA,NA,NA,24.39,1.04,NA,1.3884e+10,7880,6.1,96.97,13.54,NA,NA,NA,0.6865,27.3666666666667,2.58776403522771,20.602227509698,NA,3.92868344632125,0.765467842139571,NA,"Low","Below Average",8.44395,78.9475,NA,NA,"Unknown","Under_Penetrated",1,"Medium_Balance",-2.03846347081445,-1.94173606715266,-1.48071494020259,NA,NA,0.751493888829805
"India",2014,34.64,1.7,2.04e+12,2.02e+12,102.84,944000000,72.21,13.5,85.1,97.1,22.97,1.6,-22890162761,24.8,32.38,2.42,8,79.4,15800000,1.2,70.49,54.78,1.77e+12,49.02,16.4,1.93e+12,NA,5.16,NA,NA,NA,NA,NA,NA,25.99,1.03,NA,1.7492e+10,10941,8.37,99.03,NA,NA,NA,NA,0.7221,28.97,2.67414864942653,20.6656367251691,NA,3.91242292544947,0.78845736036427,NA,"Low","Below Average",9.74835,86.652,NA,NA,"Unknown","Under_Penetrated",1,"Medium_Balance",-1.98803388829204,-1.79934973838095,-1.47675106692576,NA,NA,0.696004045250923
"India",2015,22.43,2.09,2.1e+12,2.08e+12,101.55,1000000000,75.67,14.9,88,97.5,22.18,1.71,-36495216491,24.87,32.78,2.39,8,83.4,16900000,1.28,72.6,57.78,1.84e+12,51.01,14.5,2.08e+12,NA,7.79,NA,34.7,18.8,3.8,NA,NA,27.28,1.03,NA,1.7686e+10,15313,11.58,99.9,NA,NA,NA,NA,0.7567,30.6166666666667,2.76631910922619,20.7232658379464,1.56861591791385,3.95143600778498,0.82417544296635,4,"Low","Below Average",11.27483,96.8576,14.3338,9.7297,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.92919937534923,-1.66096302558598,-1.47040886968284,2.93392511543885,-0.0844378373665135,0.830668421741135
"India",2016,20.03,1.94,2.29e+12,2.27e+12,99.78,1130000000,84.25,16.5,89.6,98.2,20.92,1.82,-39411278940,24.95,33.18,2.41,8,85.3,18700000,1.39,72.21,61.36,1.99e+12,48.85,14,2.25e+12,NA,6.23,NA,34.7,18.1,3.6,NA,NA,27.3,1.03,42.1,1.9184e+10,50723,37.89,99.31,NA,NA,NA,NA,0.8425,34.0466666666667,2.86220088092947,20.8454834705556,1.52605630349505,3.90901849640785,0.871293365943419,4,"Low","Below Average",13.90125,117.1075,15.906,10.7745,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.86195993198601,-1.31779597478225,-1.46168834847382,2.74682515327584,-0.0844378373665135,0.684500053289448
"India",2017,20.42,1.51,2.65e+12,2.62e+12,100.47,1170000000,86.32,18.2,91.8,98.7,21.61,1.96,-28875941053,25,33.6,2.41,8,88.3,17900000,1.31,72.23,61.04,2.33e+12,48.07,15,2.41e+12,NA,7.51,NA,35.9,13.4,2.5,NA,NA,27.91,1.08,NA,2.1856e+10,164791,121.69,98.59,NA,NA,NA,NA,0.8632,35.2766666666667,2.95491027903374,20.8802695866108,1.25276296849537,3.89324785010181,0.837247524533702,4,"Low","Below Average",15.71024,113.0792,17.745,11.6662,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.7905180234126,-1.23500392406387,-1.46803054571674,1.7177753613793,0.0765542063593259,0.63171703134856
"India",2018,19.28,1.56,2.7e+12,2.67e+12,102.45,1180000000,85.9,20.08,95.7,99.1,21.15,2.07,-30699661201,25.05,34.03,2.36,8,93.9,18200000,1.32,72.8,61.84,2.36e+12,49.07,14.4,2.56e+12,26.74,4.77,19.74,34.5,11.1,2.2,48.51,60.65,28.53,1.02,46.14,2.579e+10,254032,185.56,NA,NA,14.9,25,10.1,0.859,35.7666666666667,3.04832472367316,20.8887802762714,1.16315080980568,3.91342202634185,0.841567185678219,4,"Low","Below Average",17.24872,113.388,19.63824,13.1524,"High_Gap","Under_Penetrated",1,"Low_Access_High_Poverty",-1.71151167746082,-1.25180231116615,-1.46723777106138,1.43712541813479,-0.111269844654154,0.699387572298416
"India",2019,17.7,1.78,2.84e+12,2.81e+12,102.01,1150000000,83.25,29.52,95.9,99.8,19.25,2.27,-37469945322,25.09,34.47,2.32,8,93.8,19200000,1.38,72.36,60.54,2.48e+12,54.84,7.2,2.66e+12,28.18,1.73,21.78,33.8,13.2,2.8,49.77,61.45,29.02,1.02,46.08,2.8595e+10,531807,384.5,96.31,NA,NA,NA,NA,0.8325,38.05,3.41838220641626,20.8630277801911,1.33500106673234,4.02249045845412,0.867100487683383,4,"Medium","Below Average",24.5754,114.885,28.69344,19.54224,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-1.31479896161785,-1.35779213454958,-1.46248112312918,1.99842530462381,-0.205181870160894,1.08984659357908
"Indonesia",2008,47.02,1.83,5.1e+11,4.92e+11,96.86,141000000,59.08,7.92,92.7,97.5,10.5,2.93,-3418723399,37.95,48.34,2.97,9,88.2,982000,0.41,21.22,27.45,3.66e+11,28.09,NA,NA,49.37,-2.75,39.73,32.6,19.2,3.7,64.19,84.38,20.81,0.98,41.4,8.801e+09,NA,NA,99.2,18.67,NA,NA,NA,0.5908,22.47,2.18829594659192,18.7642704554346,1.54756250871601,3.37039447250711,0.343589704390077,4,"Low","Below Average",4.679136,24.2228,7.62696,5.33808,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-2.22253144702125,-2.32449931612605,-1.53938026469963,2.84037513435734,-0.366173913886734,-0.720340376829556
"Indonesia",2009,45.9,0.9,5.4e+11,5.21e+11,99.28,164000000,67.92,6.92,93.6,98.9,11.12,2.87,-2628247483,38.06,49.13,2.91,9,88.4,1860000,0.77,28.5,40.76,4.02e+11,41.42,NA,NA,48.05,22.43,38.98,33.4,18.8,3.7,64.29,79.84,23.05,0.98,42.29,6.908e+09,NA,NA,100.2,16.8,NA,NA,NA,0.6792,25.2033333333333,2.06939120582633,18.915376991886,1.54756250871601,3.74761994913654,0.570979546585738,4,"Low","Below Average",4.700064,52.2984,6.66396,4.60872,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-2.26455609912326,-1.97093326378282,-1.51084037710647,2.84037513435734,-0.258845884736174,0.18170793403202
"Indonesia",2010,45.85,2.03,7.55e+11,7.35e+11,98.1,211000000,86.59,10.92,94.2,99,14.87,2.91,-11106333135,38.25,49.91,2.83,9,89.4,2280000,0.93,37.74,35.24,5.66e+11,36.44,NA,6.4e+11,47.13,1.08,38.85,34.6,16.5,3,63.5,84.01,23.81,1.02,44.61,8.432e+09,396,1.62,102.53,15.95,8.69,11.11,2.42,0.8659,32.8133333333333,2.4782176616372,19.1673686961797,1.38629436111989,3.62273965160939,0.657520002916794,4,"Low","Below Average",9.455628,80.5287,10.5924,7.14168,"Low_Gap","Under_Penetrated",1,"Low_Access_High_Poverty",-2.09645749071522,-1.22420496092669,-1.49815598262063,2.18552526678682,-0.0978538410103337,-0.155291359898261
"Indonesia",2011,45.54,2.3,8.93e+11,8.68e+11,97.47,250000000,101.1,12.28,94.8,99.4,15.48,3.34,-11528394762,38.07,50.6,2.61,9,90.2,2740000,1.1,44.05,34.37,6.6e+11,35.48,NA,6.78e+11,46.77,3.87,38.17,37.9,14.1,2.6,63.52,85.45,25.46,1.02,44.48,8.653e+09,595,2.41,102.36,14.22,NA,NA,NA,1.011,38.16,2.58625914404829,19.3369714798265,1.28093384546206,3.59676416520613,0.741937344729377,4,"Low","Below Average",12.41508,111.21,11.96072,7.62588,"Unknown","Adequately_Penetrated",1,"Low_Access_High_Poverty",-2.03930396385649,-0.643860682702671,-1.48467881347942,1.81132534246081,0.344874279235726,-0.220255079210123
"Indonesia",2012,44.76,2.31,9.18e+11,8.92e+11,100.71,282000000,112.69,14.52,96,99.2,13.88,3.51,-13716225988,38.14,51.28,2.59,9,92.6,2980000,1.18,46.27,37.39,6.89e+11,38.46,NA,7.19e+11,48.07,4.22,40.62,37.1,10.6,1.7,63.34,87.92,29.57,1.01,45.47,9.055e+09,1320,5.28,109.12,12.58,NA,NA,NA,1.1269,42.7966666666667,2.74212951475507,19.4574176324485,0.993251773010283,3.67528750059447,0.779324876800997,4,"Low","Below Average",16.362588,132.9742,14.27316,9.13308,"Unknown","Adequately_Penetrated",1,"Low_Access_High_Poverty",-1.94516874314799,-0.180305190999268,-1.47833661623649,0.969375512727277,0.237546250085166,-0.0185968671795526
"Indonesia",2013,43.22,2.55,9.13e+11,8.85e+11,100.18,313000000,123.67,14.94,96.5,99.7,13.13,3.49,-12170055179,37.94,51.96,2.53,9,93,3250000,1.27,41.75,36.17,6.89e+11,37.24,22,7.58e+11,47.06,4.44,39.65,38.9,10.8,1.8,62.44,86.61,30.44,0.98,46.7,1.028e+10,1970,7.78,107.17,10.39,13.29,16.59,3.3,1.2367,46.6266666666667,2.76883167336207,19.5617137516993,1.02961941718116,3.6438820881832,0.819779831493311,4,"Low","Below Average",18.476298,157.0609,14.67108,9.12834,"Medium_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-1.92751838926515,0.25885264324606,-1.4712016443382,1.06292549380878,0.479034315673926,-0.101154927138376
"Indonesia",2014,40.8,2.82,8.91e+11,8.61e+11,101.16,326000000,127.07,17.14,97,99.7,12.52,3.57,-14733198283,37.96,52.64,2.46,9,94,3400000,1.31,37.6,35.78,6.71e+11,36.67,21.2,7.93e+11,45.88,2.68,38.67,38.8,9.7,1.6,62,86.41,30.53,0.98,47.29,1.0263e+10,3006,11.73,109.71,9.01,15.45,18.83,3.38,1.2707,48.5066666666667,2.89811944468699,19.6024079423985,0.955511445027436,3.62886402170395,0.837247524533702,4,"Low","Below Average",21.779798,166.4617,16.86576,10.48968,"Medium_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-1.83506415464073,0.394839586454996,-1.46803054571674,0.875825531645773,0.465618312030106,-0.139727135479794
"Indonesia",2015,38.93,2.3,8.61e+11,8.32e+11,101.26,339000000,130.82,22.06,97.5,99.8,12.53,3.51,-10704478317,38.08,53.31,2.39,9,94.9,3980000,1.52,32.75,39.58,6.64e+11,39.9,20,8.32e+11,46.3,5.34,38.42,38.2,8.5,1.5,61.71,85.62,33.03,0.99,48.8,9.8e+09,4569,17.63,109.53,NA,20.33,23.79,3.46,1.3082,51.4666666666667,3.13809951484091,19.6415106682946,0.916290731874155,3.71113006304876,0.924258901523332,4,"Low","Below Average",28.858892,198.8464,21.7291,13.63308,"Medium_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-1.62830286629884,0.544825185582498,-1.45138227795407,0.78227555056427,0.385122290167186,0.0788487117882393
"Indonesia",2016,36.62,0.49,9.32e+11,9.02e+11,101.21,386000000,147.25,25.45,97.6,99.8,13.95,3.52,-16135916019,38.36,53.99,2.32,9,95.1,5230000,1.98,32.91,39.6,7.36e+11,39.69,19.4,8.75e+11,46.26,6.11,38.94,36.9,6.7,1.1,61.23,85.59,35.48,1,43.97,9.932e+09,80094,305.88,107.96,NA,23.59,27.29,3.7,1.4725,58.2266666666667,3.27525615830431,19.7713479300198,0.741937344729377,3.7059823620136,1.09192330051731,4,"Medium","Below Average",37.475125,291.555,25.17005,16.05895,"Medium_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",-1.48583929567303,1.2019620905598,-1.41491464380726,0.408075626238257,0.210714242797526,0.0646378981887696
"Indonesia",2017,36.01,2.02,1.02e+12,9.83e+11,100.11,435000000,164.54,32.34,98.1,99.9,13.42,3.54,-18502038861,38.88,54.66,2.24,9,96,6220000,2.33,29.72,37.53,7.85e+11,37.75,11,9.2e+11,46.44,2.83,39.73,36.4,4.3,0.7,61.63,84.87,36.63,0.99,49.7,1.0945e+10,338925,1281.39,106.2,NA,30.15,34.51,4.36,1.6454,66.4033333333333,3.50675787732265,19.8908565913518,0.53062825106217,3.65713075579936,1.20297230399235,4,"Medium","Below Average",53.212236,383.3782,32.11362,20.56824,"Medium_Gap","Over_Penetrated",2,"Low_Access_High_Poverty",-1.19628944269019,1.893495692937,-1.38716753086948,0.0338757019122439,0.143634224578426,-0.0666429512539502
"Indonesia",2018,35.29,1.81,1.04e+12,1.01e+12,100.57,319000000,119.61,39.9,98.5,99.9,13.2,3.57,-12510610514,39.21,55.33,2.18,9,96.8,8870000,3.29,31.65,34.68,7.9e+11,34.76,6.1,9.69e+11,47.61,2.69,39.86,36.3,4.4,0.7,62.84,81.86,36.8,0.99,50.91,1.3171e+10,343412,1285.87,104.97,11.19,37.49,42.31,4.82,1.1961,54.2666666666667,3.71113006304876,19.5807016638839,0.53062825106217,3.57682995030531,1.45628673293993,4,"Medium","Below Average",47.72439,393.5169,39.6207,25.4163,"Medium_Gap","Adequately_Penetrated",1,"Low_Access_High_Poverty",-0.878583072798998,0.0964682345906835,-1.3110611639544,0.0338757019122439,0.130218220934606,-0.268977868694019
"Indonesia",2019,34.87,2.23,1.12e+12,1.09e+12,100.52,341000000,126.59,47.69,98.9,99.9,11.23,3.51,-20531070566,39.47,55.99,2.12,9,97.5,10300000,3.77,30.47,36.98,8.39e+11,37.11,5.7,1.02e+12,48.09,2.05,41.56,35.4,3.4,0.5,63.34,84.08,37.93,NA,54.08,1.4449e+10,455692,1690.36,104.61,5.68,44.86,50.5,5.64,1.2659,59.35,3.88547367019461,19.6473930381803,0.405465108108164,3.64047671488577,1.56234630490025,4,"Medium","Below Average",60.370771,477.2443,47.45155,30.80774,"Medium_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",-0.551211032924347,0.375641429766676,-1.27300798049686,-0.153224260250763,0.00947418814022587,-0.109952097461858
"Iran, Islamic Rep.",2008,34.13,0.48,4.12e+11,4.14e+11,93.47,43000000,58.65,12.02,98.8,99.8,NA,4.77,NA,17.52,69.46,2.23,8,96.6,300000,0.4,NA,NA,3.25e+11,NA,4.6,1.8e+11,29.05,-4.84,22.33,NA,NA,NA,49.82,41.85,37.64,0.97,60.13,8.27e+09,NA,NA,106.79,NA,NA,NA,NA,0.5865,23.69,2.56648663678042,17.5767106969137,NA,NA,0.336472236621213,NA,"Low","Below Average",7.04973,23.46,NA,NA,"Unknown","Under_Penetrated",1,"Medium_Balance",-2.05023037340301,-2.341697664826,-1.54017303935499,NA,NA,NA
"Iran, Islamic Rep.",2009,34.44,0.72,4.16e+11,4.16e+11,96.58,52600000,70.71,13.8,99.7,100,NA,4.68,NA,18.22,70.05,2.2,8,99,400000,0.52,NA,NA,3.43e+11,NA,3.9,1.75e+11,29.52,1.7,22.2,42.1,1.5,0.4,50.6,42.57,37.84,0.96,NA,8.503e+09,NA,NA,108.35,1.88,9.52,12.55,3.03,0.7071,28.3433333333333,2.69462718077007,17.7782266967193,0.336472236621213,NA,0.418710334858185,3,"Low","Below Average",9.75798,36.7692,13.7448,7.9902,"Medium_Gap","Under_Penetrated",1,"Low_Access_High_Poverty",-1.97542649266144,-1.85934397803195,-1.53065974349061,-0.246774241332266,0.908346432276166,NA
"Iran, Islamic Rep.",2010,35,0.75,4.87e+11,4.87e+11,93.99,54100000,71.71,15.9,99.4,99.9,NA,4.02,NA,17.92,70.63,2.23,8,98.3,988000,1.28,NA,NA,4.07e+11,NA,4.2,1.9e+11,29.18,8.43,20.79,NA,NA,NA,49.32,42.41,43.62,0.95,62.49,1.057e+10,92,1.22,107.3,1.86,12.71,16.57,3.86,0.7171,29.63,2.82731362192903,17.806344762301,NA,NA,0.82417544296635,NA,"Low","Below Average",11.40189,91.7888,NA,NA,"Medium_Gap","Under_Penetrated",1,"Medium_Balance",-1.88717472324722,-1.81934781826462,-1.47040886968284,NA,NA,NA
"Iran, Islamic Rep.",2011,36.44,0.68,6.26e+11,6.27e+11,91.49,56000000,73.41,19,99.5,100,NA,3.86,NA,16.81,71.2,2.09,8,98.3,2120000,2.7,NA,NA,5.22e+11,NA,3.9,5.46e+11,27.05,1.24,19.84,34.7,0.5,0.1,47.55,39.41,48.57,0.95,48.84,1.0555e+10,127,1.66,105.74,1.63,NA,NA,NA,0.7341,31.7033333333333,2.99573227355399,17.8408622665566,0.0953101798043249,NA,1.30833281965018,2,"Low","Below Average",13.9479,198.207,18.981,12.407,"Unknown","Under_Penetrated",1,"Medium_Balance",-1.75689830173099,-1.75135434666015,-1.35783486862096,-0.527424184576776,-0.0844378373665135,NA
"Iran, Islamic Rep.",2012,39.28,0.72,6.44e+11,6.48e+11,97.48,58200000,75.21,22.73,99.5,100,NA,3.63,NA,17.88,71.76,2.05,8,98.4,3800000,4.79,NA,NA,5.27e+11,NA,3.4,4.7e+11,27.87,-12.27,20.39,34.4,0.3,0,47.54,41.45,54.08,0.95,64.71,8.435e+09,179,2.31,102.78,1.19,NA,NA,NA,0.7521,34.2433333333333,3.16674007044767,17.8793959298838,0,NA,1.7561322915849,2,"Low","Below Average",17.095233,360.2559,22.73,14.91088,"Unknown","Under_Penetrated",1,"Medium_Balance",-1.60014634939049,-1.67936125907895,-1.19214496564959,-0.620974165658279,-0.124685848297974,NA
"Iran, Islamic Rep.",2013,40.23,0.62,4.93e+11,4.96e+11,94.77,65200000,83.16,29.95,99.8,100,NA,3.77,NA,16.14,72.3,2.21,9,99.4,5160000,6.42,NA,NA,3.95e+11,NA,3.3,4.51e+11,25.88,-4.24,19.64,34,0.3,0.1,46.78,40.05,56.62,0.98,67.73,9.464e+09,238,3.03,NA,0.8,25.83,33.83,8,0.8316,39.8433333333333,3.4323729991306,17.9929700422343,0.0953101798043249,NA,2.00417905717929,2,"Medium","Below Average",24.90642,533.8872,29.92005,19.767,"High_Gap","Under_Penetrated",1,"Medium_Balance",-1.29672836121399,-1.36139178892864,-1.06292269682504,-0.527424184576776,-0.178349862873254,NA
"Iran, Islamic Rep.",2014,39.59,0.46,4.6e+11,4.63e+11,97.11,68900000,86.16,39.35,100,100,NA,3.59,NA,15.83,72.83,2.63,9,100,6150000,7.54,NA,NA,3.67e+11,NA,3.2,4.55e+11,24.57,-3.39,18.37,34.8,0.6,0.1,46.22,39.5,64.97,1,68.48,1.013e+10,404,5.05,NA,2.22,NA,NA,NA,0.8616,44.35,3.69759139471596,18.0481667504977,0.0953101798043249,NA,2.14476100780048,3,"Medium","Below Average",33.90396,649.6464,39.31065,25.6562,"Unknown","Under_Penetrated",1,"Low_Access_High_Poverty",-0.901696631455103,-1.24140330962664,-0.974131935424119,-0.527424184576776,-0.0710218337226943,NA
"Iran, Islamic Rep.",2015,37.97,0.5,4.08e+11,4.09e+11,100.97,74200000,90.74,45.34,100,100,NA,3.7,NA,17.05,73.36,2.98,9,99.8,6610000,8,NA,NA,3.25e+11,NA,2.8,4.09e+11,24.99,-18.44,18.44,35.3,0.4,0.1,46.44,41.58,72.12,1.01,52.76,9.658e+09,963,11.77,100.07,NA,44.38,46.27,1.89,0.9074,48.0266666666667,3.83600551900423,18.1222747216147,0.0953101798043249,NA,2.19722457733622,2,"Medium","Below Average",41.141516,725.92,45.29466,29.33498,"Low_Gap","Under_Penetrated",1,"Medium_Balance",-0.649968965364068,-1.05822089789225,-0.937664301277312,-0.527424184576776,-0.00394181550359432,NA
"Iran, Islamic Rep.",2016,37,0.74,4.58e+11,4.58e+11,95.93,80500000,96.66,53.23,100,100,NA,3.54,NA,18.72,73.88,2.54,9,99.8,7610000,9.08,NA,NA,3.71e+11,NA,1.2,4.46e+11,26.48,17.81,18.72,35.9,0.4,0.1,46.5,43.48,69.18,1.02,69.83,1.1142e+10,5102,61.24,98.35,6.78,52.07,54.35,2.28,0.9666,52.99,3.99323426085297,18.2037677548112,0.0953101798043249,NA,2.31055326264322,2,"High","Below Average",51.452118,877.6728,53.17677,34.12043,"Low_Gap","Under_Penetrated",1,"Medium_Balance",-0.318394460279216,-0.821443632069634,-0.852044638497852,-0.527424184576776,0.0765542063593259,NA
"Iran, Islamic Rep.",2017,39.66,1.03,4.87e+11,4.87e+11,96.77,87000000,103.01,64.04,99.9,100,NA,3.61,NA,19.62,74.39,2.12,9,99.8,8600000,10.11,NA,NA,3.85e+11,NA,1.4,4.58e+11,27.7,-1.92,19.82,36.7,0.3,0.1,NA,NA,68.13,1.02,0,1.2568e+10,18208,215.47,96.65,6.38,60.45,67.56,7.11,1.0301,59.0533333333333,4.17500246523956,18.2814186881131,0.0953101798043249,NA,2.40784560365154,2,"High","Above Average",65.967604,1041.4311,63.97596,40.53732,"High_Gap","Adequately_Penetrated",2,"Medium_Balance",0.135892028943503,-0.567468017547062,-0.77038884899522,-0.527424184576776,0.183882235509886,NA
"Iran, Islamic Rep.",2018,37.88,0.72,3.3e+11,3.31e+11,96.98,88700000,103.63,70.2,100,100,NA,3.68,NA,19.6,74.9,1.98,9,100,9810000,11.39,NA,NA,2.38e+11,NA,1.2,4.32e+11,27.19,-12.59,19.65,37.4,0.7,0.1,46.11,57.55,62.71,NA,61.21,9.271e+09,40458,472.54,NA,NA,66.55,73.77,7.22,1.0363,61.74,4.26549281841793,18.3007704585538,0.0953101798043249,NA,2.51688969564105,3,"High","Above Average",72.74826,1180.3457,70.1298,43.9452,"High_Gap","Adequately_Penetrated",2,"Low_Access_High_Poverty",0.394763885891879,-0.542670398491315,-0.668913693108453,-0.527424184576776,0.277794261016626,NA
"Iran, Islamic Rep.",2019,33.33,0.53,2.84e+11,2.84e+11,101.68,118000000,136.39,72.45,100,100,NA,3.63,NA,19.19,75.39,1.76,9,100,8630000,9.91,NA,NA,2.13e+11,NA,1.1,3.97e+11,26.16,-7.72,19.34,36.5,0.7,0.1,45.77,56.87,59.95,NA,62.03,NA,85822,991.43,97.08,NA,68.83,76.04,7.21000000000001,1.3639,72.9166666666667,4.29660490261989,18.5861951909045,0.0953101798043249,NA,2.38967979984498,3,"High","Above Average",98.814555,1351.6249,72.37755,46.00575,"High_Gap","Adequately_Penetrated",3,"Medium_Balance",0.4893193531214,0.767603795486549,-0.786244342102527,-0.527424184576776,0.157050228222246,NA
"Ireland",2008,16.53,8.45,2.75e+11,2.38e+11,91.7,5050000,113.38,65.34,100,100,5.9,5.53,34912564501,43.47,61.14,2.37,10,100,891000,19.87,63.47,73.8,2.01e+11,73.58,0.3,1.75e+11,65.96,-5.71,57.08,30.9,0.2,0.1,43.62,84.7,54.02,1.02,NA,1.0543e+10,NA,NA,NA,1.22,67.27,63.26,-4.01,1.1338,66.1966666666667,4.19479303351891,15.4348989992713,0.0953101798043249,4.31187237475068,3.03831272108911,2,"High","Above Average",74.082492,2252.8606,65.27466,45.14994,"Female_Higher","Adequately_Penetrated",2,"Medium_Balance",0.190524076676115,-0.152707840759808,0.00335921464137884,-0.527424184576776,-0.594245975831674,2.35799253097938
"Ireland",2009,15.94,22.83,2.36e+11,1.98e+11,87.62,4700000,104.55,67.38,100,100,1.47,5.44,540847188.8,44.31,61.34,1.34,10,100,976000,21.54,67.32,76.25,1.64e+11,76.03,0.3,1.62e+11,60.06,-9.86,45.35,32.7,0.5,0.3,40.12,84.06,56.5,1.03,NA,7.94e+09,NA,NA,NA,1.13,68.84,65.93,-2.91,1.0455,64.49,4.22508038421116,15.3630732794462,0.262364264467491,4.34419495636487,3.11529150861163,2,"High","Above Average",70.44579,2252.007,67.17786,45.34674,"Female_Higher","Adequately_Penetrated",2,"Medium_Balance",0.276254366964213,-0.505873931505368,0.135752582087395,-0.340324222413769,-0.352757910242914,2.52378535630652
"Ireland",2010,14.67,17.01,2.22e+11,1.87e+11,83.36,4700000,103.91,69.85,100,100,3.42,5.11,-20925416485,44.79,61.54,0.87,10,100,1020000,22.37,68.73,78.06,1.55e+11,77.81,0.4,1.64e+11,53.86,0.99,38.7,32.3,0.5,0.3,38.37,82.82,63.13,1.02,81.07,7.176e+09,4375,959.4,NA,0.69,71.73,67.96,-3.77000000000001,1.0391,65.3766666666667,4.26056496613669,15.3630732794462,0.262364264467491,4.36703989236556,3.15145314855077,2,"High","Above Average",72.581135,2324.4667,69.64045,47.28845,"Female_Higher","Adequately_Penetrated",2,"Medium_Balance",0.380055257656176,-0.531471473756462,0.201552878482721,-0.340324222413769,-0.406421924818194,2.64423891919727
"Ireland",2011,12.4,9.91,2.39e+11,1.95e+11,82.32,4910000,107.96,74.89,100,100,2.05,4.84,-25222409925,45.1,61.74,0.76,10,100,1070000,23.38,70.42,79.33,1.61e+11,79.35,0.4,1.62e+11,51.37,-1.8,36.17,32.9,0.5,0.3,37.37,82.27,67.8,1.01,83.47,6.842e+09,6907,1508.05,NA,1.42,76.41,73.35,-3.06,1.0796,68.7433333333333,4.32928492341582,15.4067847034367,0.262364264467491,4.38639209218352,3.19376312405313,2,"High","Above Average",80.851244,2524.1048,74.66533,50.25119,"Female_Higher","Adequately_Penetrated",2,"Medium_Balance",0.591859504250302,-0.369487026698759,0.281623118674623,-0.340324222413769,-0.325925902955274,2.74845155226004
