"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile"
99.4,99.3,99.6,44.41,34.24,43.61,36.2198132780083,28.33,38,30.39,5.74672131147541,1.96690573770492,25.96,30.77,1190000,92.8,3.37861088298936,4.60916220725763,3.6168412344903,1.90905665524534,4.54116485601218,1.08751957056636,3.81573234510986,-0.543784452315879,0.615893412232349,1.558227305166e-13,-1.75741141726725e-14,-0.132079229504031,-1.39105197240841e-14,0.527654780933736,3600.24943983403,195.510430327869,1258.1353,2816.002,3361.19867219917,3
99.6,99.5,99.8,46.83,34.26,45.9,36.2198132780083,34.95,55,43.92,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1290000,100.61,3.58212908416706,4.61115225766564,3.6168412344903,1.90905665524534,4.62114195549779,1.08751957056636,3.86765305769221,-0.310196174896459,0.623173701629172,1.558227305166e-13,-1.75741141726725e-14,0.0553838053977556,-1.39105197240841e-14,0.687734153562786,3607.49340248963,195.90381147541,1636.7085,3481.02,3644.07541390042,3
99.4,99.1,99.7,52.61,38.69,51.38,38.5,35.42,121,96.35,0.4,0.1,33.55,37.33,1490000,115.29,3.59511807429946,4.60916220725763,3.67630067190708,0.336472236621213,4.75608707130495,0.0953101798043249,3.98173561783945,-0.293612112904445,0.615893412232349,0.495096259377284,-0.705292905818459,0.407747102754763,-0.615562167793379,1.07007248984209,3826.9,9.94,1863.4462,3520.748,4438.665,1
99.4,99.1,99.8,45,34.01,43.28,36.2198132780083,40.12,159,126.3,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1530000,118.82,3.71649462114691,4.60916220725763,3.6168412344903,1.90905665524534,4.78599061665578,1.08751957056636,3.8286413964891,-0.127771492984313,0.615893412232349,1.558227305166e-13,-1.75741141726725e-14,0.492477514176441,-1.39105197240841e-14,0.566682396574703,3600.24943983403,195.510430327869,1805.4,3987.928,4303.63821369295,3
99.5,99.3,99.7,41.24,31.1,39.44,36.2198132780083,44.8,239,189.5,5.74672131147541,1.96690573770492,41.65,48.04,1650000,127.85,3.82428409112014,4.61015772749913,3.6168412344903,1.90905665524534,4.85864893709837,1.08751957056636,3.74336763939801,0.0373634221702016,0.61953355693076,1.558227305166e-13,-1.75741141726725e-14,0.709224147359941,-1.39105197240841e-14,0.317964032489898,3603.87142116183,195.70712090164,1847.552,4457.6,4630.70312759336,3
99.6,99.5,99.6,37.3,29.86,36.02,36.2198132780083,50.14,296,234.39,5.74672131147541,1.96690573770492,45.7,54.7,1760000,136.28,3.93456696986304,4.61115225766564,3.6168412344903,1.90905665524534,4.92202263573965,1.08751957056636,3.6454498961866,0.225786594590097,0.623173701629172,1.558227305166e-13,-1.75741141726725e-14,0.911569010896697,-1.39105197240841e-14,0.0573389382095445,3607.49340248963,195.90381147541,1870.222,4993.944,4936.03615352697,3
99.7,99.8,99.6,37.79,28.16,36.94,36.2198132780083,52.19,406,321.27,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1810000,140.2,3.97387040875423,4.61214579972452,3.6168412344903,1.90905665524534,4.95017732505914,1.08751957056636,3.65816248145188,0.298121333065899,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,1.00566057258876,-1.39105197240841e-14,0.0897517037418729,3611.11538381743,196.100502049181,1972.2601,5203.343,5078.01782157676,3
99.6,99.6,99.6,38.92,25.25,38.68,36.8,55.4,480,379.48,0.1,0,52.96,57.94,1840000,142.07,4.03246915850401,4.61115225766564,3.63230910262554,0.0953101798043249,4.96333402097824,0,3.68687745144326,0.411386947947521,0.623173701629172,0.125975769014134,-0.744866292838167,1.05054608798778,-0.648534489607019,0.164499509969487,3665.28,0,2156.168,5517.84,5228.176,1
99.8,100,99.5,38.12,23.42,38.05,36.2198132780083,58.6,9926,7843.06,5.74672131147541,1.96690573770492,56.4,60.87,1920000,148.06,4.0876555740713,4.61313835563727,3.6168412344903,1.90905665524534,5.00434890945355,1.08751957056636,3.66663384516662,0.524299710446335,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,1.19432375496111,-1.39105197240841e-14,0.11158070910038,3614.73736514523,196.297192622951,2233.832,5848.28,5362.70555394191,3
100,100,100,36.9,23.27,36.87,36.2198132780083,61.73,652,515.01,5.74672131147541,1.96690573770492,60.13,63.39,1870000,144,4.13883980210865,4.61512051684126,3.6168412344903,1.90905665524534,4.97673374242057,1.08751957056636,3.63495111208838,0.634742506265487,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.09687178035147,-1.39105197240841e-14,0.0308795377749909,3621.98132780083,196.690573770492,2277.837,6173,5215.6531120332,3
98.9,96.2,99.7,24.15,15.8,23.02,50.8,21.71,82041.0339782916,3567.78490926012,6,1.9,18.52,23.67,75300000,68.65,3.12280535611747,4.60416968565451,3.94739014926544,1.94591014905531,4.24348270022581,1.06471073699243,3.22485789654575,-0.777372729735299,0.597692688740289,3.16579157200478,0.0334103185494073,-0.711750457785484,-0.0220603751478696,-0.812513851076407,5024.12,187.91,524.2965,2147.119,3487.42,4
98.3,94.3,99.4,28.26,16.79,26.95,36.2198132780083,26.34,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,26.98,29.76,83200000,74.92,3.3083508312958,4.59814557105113,3.6168412344903,1.90905665524534,4.32968015430167,1.08751957056636,3.37622139559198,-0.614002076494829,0.575851820549817,1.558227305166e-13,-1.75741141726725e-14,-0.561251964977008,-1.39105197240841e-14,-0.540643511611368,3560.40764522822,193.346834016394,744.3684,2589.222,2713.58841078838,3
99.2,97.6,99.7,29.94,16.25,28.71,47.7,31.05,1531,13.6,4.7,1.4,32.17,35.66,91400000,81.21,3.46729718336668,4.60716818865076,3.88567903008854,1.7404661748405,4.40927694916404,0.8754687373539,3.43204984514492,-0.447808604191888,0.608613122835525,2.49268950134256,-0.13807435853599,-0.410273413180306,-0.186921984216067,-0.429514029786243,4731.84,138.88,929.637,3080.16,3873.717,2
99,96.8,99.6,30.17,17.38,28.8,36.2198132780083,37.18,2001,17.53,5.74672131147541,1.96690573770492,35.51,38.98,94600000,82.86,3.6423118182976,4.60517018598809,3.6168412344903,1.90905665524534,4.42914874174262,1.08751957056636,3.43945609377925,-0.231510093530098,0.601332833438701,1.558227305166e-13,-1.75741141726725e-14,-0.37066854665176,-1.39105197240841e-14,-0.414299874536374,3585.76151452282,194.723668032787,1121.7206,3680.82,3001.17372821577,3
99.1,97.2,99.7,31.7,16.89,30.32,49.6,39.75,3146,27.18,4.2,1.2,37.66,42,1.01e+08,87.02,3.70745583968687,4.60616968632117,3.92395157629342,1.64865862558738,4.47756406138295,0.78845736036427,3.48737507790321,-0.140827031148238,0.604972978137112,2.90523593174844,-0.204030003568836,-0.270816277101,-0.252866627843346,-0.313092667874207,4915.36,118.92,1260.075,3939.225,4316.192,2
99.1,96.8,99.8,30.44,18.15,29.19,36.2198132780083,43.46,3756,32.02,5.74672131147541,1.96690573770492,41.74,45.32,1.07e+08,91.01,3.79458990853605,4.60616968632117,3.6168412344903,1.90905665524534,4.52189726679427,1.08751957056636,3.44808096756101,-0.00991879712617644,0.604972978137112,1.558227305166e-13,-1.75741141726725e-14,-0.175044508950151,-1.39105197240841e-14,-0.396439779243051,3589.38349585062,194.920358606558,1322.9224,4306.886,3296.36520643154,3
99.2,97.4,99.6,30.14,18.05,29.13,48.9,44.39,4930,41.51,4,1.1,42.83,46.05,1.05e+08,88.37,3.81529181646837,4.60716818865076,3.91002100275747,1.6094379124341,4.4927850553933,0.741937344729377,3.43849316640585,0.0228964744750412,0.608613122835525,2.7532451415989,-0.230412261581974,-0.238412295395825,-0.285838949656985,-0.416284329568966,4850.88,109.12,1337.9146,4403.488,4321.293,2
99,97.9,99.3,31.42,18.08,30.29,36.2198132780083,57.43,7054,58.71,5.74672131147541,1.96690573770492,54.57,60.53,1.08e+08,89.63,4.06782945656635,4.60517018598809,3.6168412344903,1.90905665524534,4.50678528406669,1.08751957056636,3.47877551630753,0.483015981657706,0.601332833438701,1.558227305166e-13,-1.75741141726725e-14,-0.208168579137663,-1.39105197240841e-14,-0.331614248178394,3585.76151452282,194.723668032787,1804.4506,5685.57,3246.38186410788,3
99.5,98.3,99.8,31.7,18.27,30.48,46.9,59.54,14758,121.45,2.3,0.6,58.06,61.2,1.12e+08,91.94,4.10330430359357,4.61015772749913,3.86911550441687,1.19392246847243,4.53195412365683,0.470003629245736,3.48737507790321,0.557467834430361,0.61953355693076,2.31898574117167,-0.454661454693648,-0.152721765997698,-0.450700558725182,-0.313092667874207,4666.55,59.7,1887.418,5924.23,4311.986,1
100,100,99.9,31.67,17.86,30.63,36.2198132780083,53.03,23144,188.41,5.74672131147541,1.96690573770492,53.03,53.04,1.14e+08,93.07,3.98953944785597,4.61512051684126,3.6168412344903,1.90905665524534,4.54403918598386,1.08751957056636,3.48645722561298,0.327760933221838,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,-0.125598433162996,-1.39105197240841e-14,-0.315077122906798,3621.98132780083,196.690573770492,1679.4601,5303,3370.97802178423,3
99.5,98.3,99.8,32.76,18,31.91,46,56.66,28487,229.71,1.9,0.5,56.18,57.19,1.2e+08,96.9,4.05456369221026,4.61015772749913,3.85014760171006,1.06471073699243,4.58394654953646,0.405465108108164,3.51927666972776,0.455846348181429,0.61953355693076,2.12356901097941,-0.507425970719924,-0.0336671369179457,-0.483672880538822,-0.24297525672264,4577,49.75,1856.1816,5637.67,4457.4,1
99.6,98.3,99.9,33.41,19.97,32.57,36.2198132780083,69.63,34635,276.89,5.74672131147541,1.96690573770492,68.07,71.38,1.22e+08,97.56,4.25745498342083,4.61115225766564,3.6168412344903,1.90905665524534,4.59066549978521,1.08751957056636,3.53834721980939,0.913495888684432,0.623173701629172,1.558227305166e-13,-1.75741141726725e-14,-0.0178251903065272,-1.39105197240841e-14,-0.19997873101649,3607.49340248963,195.90381147541,2326.3383,6935.148,3533.60498340249,3
60.5,54.6,80.9,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,14.49,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,27500,25.3,2.74019465442878,4.11903717481247,3.6168412344903,1.90905665524534,3.26956893918372,1.08751957056636,3.62255743873369,-1.03213215012325,-0.800122875449899,1.558227305166e-13,-1.75741141726725e-14,-1.75227831476275,-1.39105197240841e-14,-1.17503342320873e-14,2191.2987033195,118.997797131148,527.9167575,876.645,916.36127593361,3
62.2,56.5,82.3,38.03,15.93,35.48,36.2198132780083,15.35,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,27500,25.49,2.79422789734326,4.14630430115281,3.6168412344903,1.90905665524534,3.27676730328398,1.08751957056636,3.66433058119252,-1.00178684520169,-0.738240415576895,1.558227305166e-13,-1.75741141726725e-14,-1.74771775437462,-1.39105197240841e-14,0.105627344002605,2252.87238589212,122.341536885246,583.7605,954.77,923.243040456432,3
64.5,58.8,84.6,31.2,16.11,27.95,36.2198132780083,20,3,27.88,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,27518,25.58,3.04452243772342,4.18205014264121,3.6168412344903,1.90905665524534,3.2801590532851,1.08751957056636,3.47196645255036,-0.837710487195603,-0.654517087513421,1.558227305166e-13,-1.75741141726725e-14,-1.7455574889276,-1.39105197240841e-14,-0.346166918417399,2336.17795643154,126.865420081967,624,1290,926.502823651452,3
66.3,60.7,85.6,26.59,15.7,23.49,36.2198132780083,22.8,8,74.15,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,27600,25.58,3.16968558067743,4.20916023665068,3.6168412344903,1.90905665524534,3.2801590532851,1.08751957056636,3.31745338822919,-0.738911820009141,-0.588994482942006,1.558227305166e-13,-1.75741141726725e-14,-1.7455574889276,-1.39105197240841e-14,-0.65111150842563,2401.37362033195,130.405850409836,606.252,1511.64,926.502823651452,3
67.8,62.5,86.4,23.4,16.33,20.33,36.2198132780083,25.97,12,110.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,31213,28.84,3.29472513715164,4.2312037449393,3.6168412344903,1.90905665524534,3.39584977533556,1.08751957056636,3.19458313229916,-0.627057614658754,-0.534392312465827,1.558227305166e-13,-1.75741141726725e-14,-1.66730787384696,-1.39105197240841e-14,-0.862125226891196,2455.70334024896,133.356209016394,607.698,1760.766,1044.57941493776,3
69.4,64.2,87.6,27.44,7.61,24.59,40.1,27.8,11,101.28,16,5.9,63.99525,67.5129845422117,31393,28.9,3.3603753871419,4.254193263164,3.71600812150219,2.83321334405622,3.39785848039664,1.93152141160321,3.34779660493504,-0.562485628604745,-0.476149997291235,0.842503779719072,1.35252321920631,-1.66586769688229,1.29683249739771,-0.594885282502203,2782.94,409.46,762.832,1929.32,1158.89,4
71.2,66.1,88.9,27.38,10.98,24.21,36.2198132780083,29.65,13,119.24,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3.42263266238222,4.27944004589878,3.6168412344903,1.90905665524534,4.59817200574704,1.08751957056636,3.3456846717319,-0.497207937785118,-0.41062739271982,1.558227305166e-13,-1.75741141726725e-14,-4.77543397547271e-15,-1.39105197240841e-14,-0.598854192567386,2578.85070539419,140.04368852459,811.817,2111.08,3560.50272223807,3
73,68,90.1,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,31.5,15,137.03,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,22505,20.56,3.48124008933569,4.30406509320417,3.6168412344903,1.90905665524534,3.0708397460408,1.08751957056636,3.62255743873369,-0.431930246965492,-0.345104788148405,1.558227305166e-13,-1.75741141726725e-14,-1.86605229497203,-1.39105197240841e-14,-1.17503342320873e-14,2644.04636929461,143.584118852459,1147.645125,2299.5,744.679360995851,3
74.8,69.9,91.4,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,33.35,17,154.65,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,23412,21.3,3.53660201866836,4.32809829264833,3.6168412344903,1.90905665524534,3.10458667846607,1.08751957056636,3.62255743873369,-0.366652556145865,-0.27958218357699,1.558227305166e-13,-1.75741141726725e-14,-1.84829011240771,-1.39105197240841e-14,-1.17503342320873e-14,2709.24203319502,147.124549180328,1215.04650535714,2494.58,771.482022821577,3
76.5,71.8,92.6,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,35.3,18,163,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,23114,20.93,3.5918177412708,4.3502779363593,3.6168412344903,1.90905665524534,3.0878555624298,1.08751957056636,3.62255743873369,-0.297846341498151,-0.217699723703987,1.558227305166e-13,-1.75741141726725e-14,-1.85717120368987,-1.39105197240841e-14,-1.17503342320873e-14,2770.81571576764,150.468288934426,1286.09120357143,2700.45,758.080691908714,3
78.3,73.7,93.9,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,36.6,21,189.31,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3.62700405039585,4.3732381286408,3.6168412344903,1.90905665524534,4.59817200574704,1.08751957056636,3.62255743873369,-0.251975531733008,-0.152177119132572,1.558227305166e-13,-1.75741141726725e-14,-4.77543397547271e-15,-1.39105197240841e-14,-1.17503342320873e-14,2836.01137966805,154.008719262295,1333.45433571429,2865.78,3560.50272223807,3
80.1,75.6,95.1,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,38,24,215.48,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,23000,20.65,3.66356164612965,4.39568296112137,3.6168412344903,1.90905665524534,3.0750054544485,1.08751957056636,3.62255743873369,-0.202576198139777,-0.0866545145611574,1.558227305166e-13,-1.75741141726725e-14,-1.86389202952502,-1.39105197240841e-14,-1.17503342320873e-14,2901.20704356846,157.549149590164,1384.46078571429,3043.8,747.939144190871,3
99.1,98.9,99.3,24.26,36.73,19.9,34.7,23.39,82041.0339782916,3567.78490926012,1,0.2,63.99525,67.5129845422117,2420000,63.57,3.19417321222783,4.60616968632117,3.57515068878559,0.693147180559945,4.16774990663838,0.182321556793955,3.22922211692235,-0.718093529423422,0.604972978137112,-0.329996601434461,-0.626146131779045,-0.833685440794585,-0.58258984597974,-0.805237515956905,3438.77,19.82,567.4414,2317.949,2205.879,1
99.2,99,99.4,27.59,41.2,23.89,32.9,27.5,82041.0339782916,3567.78490926012,0.7,0.1,63.99525,67.5129845422117,2140000,56.98,3.3499040872746,4.60716818865076,3.5234150143864,0.53062825106217,4.06009812349351,0.0953101798043249,3.35305700633422,-0.573071200089009,0.608613122835525,-0.720830061818973,-0.665719518798752,-0.991864877414659,-0.615562167793379,-0.584963007339246,3263.68,9.92,758.725,2728,1874.642,1
99.3,99.1,99.6,25.45,42.98,22.01,32.1,29.68,38,13.28,0.4,0.1,63.99525,67.5129845422117,2550000,69.34,3.42361097649906,4.60816569496789,3.49953328238302,0.336472236621213,4.25334062704584,0.0953101798043249,3.27525615830431,-0.496149380636692,0.612253267533936,-0.894533821989866,-0.705292905818459,-0.695188422691728,-0.615562167793379,-0.726520799664108,3187.53,9.93,755.356,2947.224,2225.814,1
99.4,99.2,99.7,22.54,42.12,19,30.6,32.07,69,24.12,0.2,0,63.99525,67.5129845422117,3220000,89.49,3.4986265269937,4.60916220725763,3.45315712059287,0.182321556793955,4.50523934736304,0,3.15870110183213,-0.411817661145391,0.615893412232349,-1.22022837231029,-0.731675163831598,-0.211528992055237,-0.648534489607019,-0.919012937825486,3041.64,0,722.8578,3187.758,2738.394,1
99.5,99.3,99.8,24.38,40.49,21.36,29.2,34.65,130,45.45,0.1,0,63.99525,67.5129845422117,3580000,102.2,3.5737491468603,4.61015772749913,3.40784192438082,0.0953101798043249,4.63666885304746,0,3.23396146228624,-0.320781746380722,0.61953355693076,-1.52420995260936,-0.744866292838167,0.0935484949616278,-0.648534489607019,-0.797299695826539,2905.4,0,844.767,3447.675,2984.24,1
99.6,99.5,99.9,26.12,40.25,22.83,28.5,37.44,168,58.75,0,0,63.99525,67.5129845422117,3700000,108.2,3.64909858410209,4.61115225766564,3.38439026334577,0,4.6931810633108,0,3.3002714630722,-0.222335931577069,0.623173701629172,-1.67620074275889,-0.758057421844736,0.23756619142907,-0.648534489607019,-0.68220130393623,2838.6,0,977.9328,3729.024,3083.7,1
99.8,99.6,99.9,26.3,42.3,23.53,26.8,67,237,82.93,0,0,63.99525,67.5129845422117,3740000,111.98,4.21950770517611,4.61313835563727,3.32503602069659,0,4.72721081189712,0,3.30688670219091,0.82069571200572,0.630453991025996,-2.04532123312204,-0.758057421844736,0.328297340203558,-0.648534489607019,-0.670294573740681,2674.64,0,1762.1,6686.6,3001.064,1
99.9,99.8,100,29.14,42.32,26.19,27,69,361,127.29,0,0,63.99525,67.5129845422117,3710000,113.3,4.24849524204936,4.61412992735956,3.3322045101752,0,4.73882657080077,0,3.40585319319835,0.891266188567479,0.634094135724408,-2.00189529307931,-0.758057421844736,0.359981233426395,-0.648534489607019,-0.48243283065535,2697.3,0,2010.66,6893.1,3059.1,1
99.9,99.9,100,32.59,40.5,29.48,26.3,71,1852,660.68,0.1,0,63.99525,67.5129845422117,3790000,117.47,4.27666611901606,4.61412992735956,3.30688670219091,0.0953101798043249,4.77465976396667,0,3.5142284036242,0.961836665129237,0.634094135724408,-2.15388608322885,-0.744866292838167,0.460073532471267,-0.648534489607019,-0.254220501907325,2627.37,0,2313.89,7092.9,3089.461,1
100,100,100,29.92,39.7,27.79,25.9,49.9,10071,3655.28,0,0,63.99525,67.5129845422117,3750000,117.8,3.92986292355648,4.61512051684126,3.29212628660779,0,4.77744140692854,0,3.43140322371922,0.217318137402686,0.63773428042282,-2.24073796331429,-0.758057421844736,0.467994505776976,-0.648534489607019,-0.43083699980797,2590,0,1493.008,4990,3051.02,1
100,100,100,31.13,43.22,29.28,25.7,50.3,10610,3919.17,0,0,63.99525,67.5129845422117,3640000,115.76,3.93769075217672,4.61512051684126,3.2846635654062,0,4.76012054598591,0,3.46979017312777,0.231432232715037,0.63773428042282,-2.28416390335702,-0.758057421844736,0.419028488978046,-0.648534489607019,-0.350797313493446,2570,0,1565.839,5030,2975.032,1
100,100,100,31.63,46.81,29.79,26,57.76,12060,4526.65,0,0,63.99525,67.5129845422117,3610000,116.22,4.07346135130568,4.61512051684126,3.29583686600433,0,4.76405251104828,0,3.48523211060523,0.494660110290396,0.63773428042282,-2.21902499329293,-0.758057421844736,0.430069845707217,-0.648534489607019,-0.317723062950254,2600,0,1826.9488,5776,3021.72,1
