"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile","Log_Poverty_Rate_Squared","Mobile_Cellular_Subscriptions_Squared","Internet_Usage_Adjusted","Mobile_Cellular_Subscriptions_Centered","Mobile_Cellular_Subscriptions_Centered_Squared"
99.7,100,99.5,18.68,19.71,15.52,33.6,62.12,549,177.25,1.5,0.9,63.86,64.46,4890000,155.81,4.12906799828049,4.61214579972452,3.54385368206368,0.916290731874155,5.05503488139294,0.641853886172395,2.97960289162411,0.64850374919503,0.626813846327584,-0.568839271669441,-0.5601904867462,1.38034661289822,-0.351783593284264,-1.17434615201893,3349.92,89.73,1160.4016,6193.364,5235.216,1,0.839588705318475,24276.7561,62.12,57.5073749999998,3307.0981793906
99.7,99.7,99.7,18.31,18.82,15.66,32.5,63.64,757,249.99,0.7,0.5,63.56,63.72,4940000,159.3,4.15324220346959,4.61214579972452,3.51154543883102,0.53062825106217,5.07704705961551,0.405465108108164,2.96062309644042,0.702137311381966,0.626813846327584,-0.80768194190442,-0.665719518798752,1.46411690634345,-0.483672880538822,-1.19882109742089,3240.25,49.85,1165.2484,6344.908,5177.25,1,0.281566340825297,25376.49,63.64,60.9973749999998,3720.6797568906
100,100,100,21.06,19.15,18.57,35.1,67.23,1344,449.83,0.9,0.6,66.06,66.33,5e+06,163.13,4.20811957648095,4.61512051684126,3.58629286533884,0.641853886172395,5.10065879674384,0.470003629245736,3.09376601382536,0.828811316810323,0.63773428042282,-0.243144721349015,-0.639337260785614,1.5560482025885,-0.450700558725182,-1.01691271943333,3510,60,1415.8638,6723,5725.863,1,0.411976411194606,26611.3969,67.23,64.8273749999998,4202.5885493906
100,100,100,21.16,19.64,18.98,35.3,68.45,1882,636.31,0.7,0.4,68.37,68.54,4570000,150.78,4.22610355173446,4.61512051684126,3.5918177412708,0.53062825106217,5.02243210397577,0.336472236621213,3.09828886187908,0.871859307512995,0.63773428042282,-0.199718781306292,-0.665719518798752,1.25961177735968,-0.516645202352461,-1.0102978693247,3530,40,1448.402,6845,5322.534,1,0.281566340825297,22734.6084,68.45,52.4773749999998,2753.8748868906
100,100,100,21.09,19.42,19.18,37.7,72.13,2208,752.98,1.3,0.6,72.11,72.16,4270000,142.49,4.27847004651558,4.61512051684126,3.65583960003574,0.832909122935104,4.96626534636032,0.470003629245736,3.09512501743203,1.00170898438663,0.63773428042282,0.32139249920639,-0.586572744759338,1.0606273267405,-0.450700558725182,-1.01492826440074,3770,60,1521.2217,7213,5371.873,1,0.693737607068524,20303.4001,72.13,44.1873749999998,1952.52410939061
100,100,100,22.22,22.19,20.98,37.4,71.38,3443,1185.23,0.7,0.5,71.59,71.13,4180000,141.17,4.26801771806201,4.61512051684126,3.64805745959368,0.53062825106217,4.95702352464761,0.405465108108164,3.14501397626975,0.975245055675971,0.63773428042282,0.256253589142304,-0.665719518798752,1.02894343351766,-0.483672880538822,-0.940180458173129,3740,50,1586.0636,7138,5279.758,1,0.281566340825297,19928.9689,71.38,42.8673749999998,1837.61183939061
100,100,100,26.39,25.05,25.13,38.4,74.38,12556,4377.61,1.3,0.7,74.67,74.05,4200000,143.33,4.30918708849692,4.61512051684126,3.67376581630389,0.832909122935104,4.97210234437947,0.53062825106217,3.31017798327499,1.08110077051861,0.63773428042282,0.473383289355922,-0.586572744759338,1.08078980424594,-0.417728236911543,-0.664341208642907,3840,70,1962.8882,7438,5503.872,1,0.693737607068524,20543.4889,74.38,45.0273749999998,2027.46449939061
100,100,100,26.25,25.65,25.23,37.3,77.62,36934,13058.25,1,0.7,78.16,77,4360000,150.16,4.35182512594076,4.61512051684126,3.6454498961866,0.693147180559945,5.01833887848129,0.53062825106217,3.30505352110925,1.19542494254866,0.63773428042282,0.234540619120942,-0.626146131779045,1.24472994872471,-0.417728236911543,-0.673601998795,3730,70,2037.525,7762,5600.968,1,0.480453013918201,22548.0256,77.62,51.8573749999998,2689.1873418906
100,100,100,26.53,24.67,25.59,35.7,79.72,51176,18267.08,0.9,0.4,79.9,79.53,3760000,130.89,4.37852049534459,4.61512051684126,3.60277675506052,0.641853886172395,4.88196824183779,0.336472236621213,3.31527631915452,1.2695239429385,0.63773428042282,-0.112866901220844,-0.639337260785614,0.782193113570112,-0.516645202352461,-0.655080418490813,3570,40,2114.9716,7972,4672.773,1,0.411976411194606,17132.1921,79.72,32.5873749999998,1061.93700939061
100,100,100,29.72,27.64,28.92,35.3,81.58,87889,31454.79,0.5,0.3,82.34,80.74,3700000,130.02,4.40158413388941,4.61512051684126,3.5918177412708,0.405465108108164,4.87534998330373,0.262364264467491,3.42491390827947,1.33515448614094,0.63773428042282,-0.199718781306292,-0.69210177681189,0.761310547582333,-0.5496175241661,-0.444066700025247,3530,30,2424.5576,8158,4589.706,1,0.164401953893165,16905.2004,81.58,31.7173749999998,1005.99187689061
100,100,100,21.27,14.84,21.19,32.6,82.23,82041.0339782916,3567.78490926012,0,0,73.78,90.58,707000,144.69,4.4095201989828,4.61512051684126,3.51452606696916,0,4.9814810766659,0,3.10324048126928,1.35808989102351,0.63773428042282,-0.785968971883058,-0.758057421844736,1.11343381544523,-0.648534489607019,-1.00302153420519,3260,0,1749.0321,8223,4716.894,1,0,20935.1961,82.23,46.3873749999998,2151.78855939061
100,100,100,24.39,17.49,24.29,31.2,87.31,82041.0339782916,3567.78490926012,0,0,82.5,92.07,720000,144.62,4.46946500382272,4.61512051684126,3.47196645255036,0,4.98100048896656,0,3.23435539571659,1.53733890149038,0.63773428042282,-1.08995055218212,-0.758057421844736,1.11175360898644,-0.648534489607019,-0.796638210815675,3120,0,2129.4909,8731,4512.144,1,0,20914.9444,87.31,46.3173749999998,2145.29922689061
100,100,100,27.03,17.74,26.94,30.5,90.62,606,1195.38,0,0,87.04,94.14,727000,143.37,4.50667493923899,4.61512051684126,3.44998754583159,0,4.97237944864172,0,3.3332753651767,1.65413304020009,0.63773428042282,-1.24194134233165,-0.758057421844736,1.08174992222239,-0.648534489607019,-0.622006167947621,3050,0,2449.4586,9062,4372.785,1,0,20554.9569,90.62,45.0673749999998,2031.06828939061
100,100,100,28.67,18.75,28.57,32.1,90.03,800,1543.37,0.1,0,86.42,93.59,764973,147.62,4.50014294812039,4.61512051684126,3.49953328238302,0.0953101798043249,5.00139271272932,0,3.39013643430273,1.63331474961437,0.63773428042282,-0.894533821989866,-0.744866292838167,1.18376245722016,-0.648534489607019,-0.513522626165951,3210,0,2581.1601,9003,4738.602,1,0.00908403037433274,21791.6644,90.03,49.3173749999998,2432.2034768906
100,100,100,32.26,20.58,32.2,34.3,91.95,1232,2320.39,0,0,88.55,95.28,761314,143.49,4.52124495105033,4.61512051684126,3.56388296393925,0,4.97321030100552,0,3.50435547376478,1.70106240711366,0.63773428042282,-0.416848481519909,-0.758057421844736,1.08463027615174,-0.648534489607019,-0.276049507265832,3430,0,2966.307,9195,4921.707,1,0,20589.3801,91.95,45.1873749999998,2041.89885939061
100,100,100,32.91,22.08,32.84,32,93.78,1765,3248.31,0.1,0.1,91.8,95.7,788371,145.17,4.54095161366144,4.61512051684126,3.49650756146648,0.0953101798043249,4.9847703279012,0.0953101798043249,3.52370995613755,1.76563439316767,0.63773428042282,-0.916246792011228,-0.744866292838167,1.12495523116262,-0.615562167793379,-0.233052981559682,3200,10,3086.2998,9378,4645.44,1,0.00908403037433274,21074.3289,93.78,46.8673749999998,2196.5508393906
100,100,100,31.97,22.83,31.92,31.2,94.67,2511,4513.6,0.1,0.1,93.59,95.72,802400,144.3,4.5503971601408,4.61512051684126,3.47196645255036,0.0953101798043249,4.97880057057624,0.0953101798043249,3.49559805708364,1.79703825523765,0.63773428042282,-1.08995055218212,-0.744866292838167,1.10407266517484,-0.615562167793379,-0.295232572580883,3120,10,3026.5999,9467,4502.16,1,0.00908403037433274,20822.49,94.67,45.9973749999998,2115.75850689061
100,100,100,33.43,24.97,33.37,32.9,96.38,3133,5500.31,0.3,0.2,95.23,97.49,806800,141.69,4.56829871121219,4.61512051684126,3.5234150143864,0.262364264467491,4.96067444494248,0.182321556793955,3.53892827735043,1.85737601269795,0.63773428042282,-0.720830061818973,-0.718484034825029,1.04142496721151,-0.58258984597974,-0.198655760994762,3290,20,3221.9834,9638,4661.601,1,0.0688350072695676,20076.0561,96.38,43.3873749999998,1882.46430939061
100,100,100,35.66,27.51,35.61,31.7,98.14,6678,11473.95,0.1,0.1,97.35,98.9,764000,130.97,4.58639503066176,4.61512051684126,3.48737507790321,0.0953101798043249,4.88257462402874,0.0953101798043249,3.60168624241156,1.9194780320723,0.63773428042282,-0.981385702075314,-0.744866292838167,0.784113349523011,-0.615562167793379,-0.0511446035721256,3170,10,3499.6724,9814,4151.749,1,0.00908403037433274,17153.1409,98.14,32.6673749999998,1067.15738939061
100,100,100,35.3,26.91,35.25,34.5,97.36,25651,43014.34,0.3,0.2,97.21,97.51,794000,133.16,4.57841544867927,4.61512051684126,3.56953269648137,0.262364264467491,4.89903311751495,0.182321556793955,3.5918177412708,1.89195554621321,0.63773428042282,-0.373422541477185,-0.718484034825029,0.836679808733627,-0.58258984597974,-0.0749580639632239,3450,20,3436.808,9736,4594.02,1,0.0688350072695676,17731.5856,97.36,34.8573749999998,1215.03659189061
100,100,100,36.69,29.5,36.65,35.4,97.06,26234,43151.57,0.3,0.1,95.97,98.11,798600,131.37,4.57532934397707,4.61512051684126,3.5945687746427,0.262364264467491,4.88560103172568,0.0953101798043249,3.62939480727904,1.88136997472895,0.63773428042282,-0.17800581128493,-0.718484034825029,0.793714529287507,-0.615562167793379,0.0169883525468502,3540,10,3561.1314,9706,4650.498,1,0.0688350072695676,17258.0769,97.06,33.0673749999998,1093.45128939061
100,100,100,39.88,32,39.84,34.2,97.12,24716,39864.45,0.1,0.1,96.88,97.35,817810,131.91,4.57594732731119,4.61512051684126,3.56104608260405,0.0953101798043249,4.88967220743324,0.0953101798043249,3.71064094589545,1.8834870890258,0.63773428042282,-0.43856145154127,-0.744866292838167,0.806676121969577,-0.615562167793379,0.228002071012416,3420,10,3873.1456,9712,4511.322,1,0.00908403037433274,17400.2481,97.12,33.6073749999998,1129.45565439061
100,100,100,51.19,3.54,49.7,36.2198132780083,49.24,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,47.14,51.45,932596,176.28,3.89670630131625,4.61512051684126,3.6168412344903,1.90905665524534,5.17773040355892,1.08751957056636,3.95489090565532,0.194029880137305,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,1.87168698734631,-1.39105197240841e-14,0.976141618299421,3621.98132780083,196.690573770492,2520.5956,4924,6384.8286846473,3,3.64449731293653,31074.6384,49.24,77.9773749999998,6080.47101189059
100,100,100,46.17,2.76,43.66,36.2198132780083,54,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,50.87,57.36,1040000,191.04,3.98898404656427,4.61512051684126,3.6168412344903,1.90905665524534,5.25770368366274,1.08751957056636,3.85375809729617,0.36198761435429,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,2.22597052065622,-1.39105197240841e-14,0.644076142845772,3621.98132780083,196.690573770492,2493.18,5400,6919.43312863071,3,3.64449731293653,36496.2816,54,92.7373749999998,8600.22072189059
100,100,100,43.75,2.14,42.54,36.2198132780083,55.2,113,202.76,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1120000,201.38,4.01096295328305,4.61512051684126,3.6168412344903,1.90905665524534,5.31014711830161,1.08751957056636,3.80109144472086,0.404329900291346,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,2.47416101756844,-1.39105197240841e-14,0.483996770216723,3621.98132780083,196.690573770492,2415,5520,7293.94599792531,3,3.64449731293653,40553.9044,55.2,103.077375,10624.9452368906
100,100,100,45.32,1.93,43.89,36.2198132780083,60.2,145,253.94,5.74672131147541,1.96690573770492,57.7,62.96,1350000,236.99,4.09767235231478,4.61512051684126,3.6168412344903,1.90905665524534,5.47222865598202,1.08751957056636,3.83557383326474,0.580756091695742,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,3.32890604610271,-1.39105197240841e-14,0.587849916922346,3621.98132780083,196.690573770492,2728.264,6020,8583.73354875519,3,3.64449731293653,56164.2601,60.2,138.687375,19234.1879843906
100,100,100,48.2,1.4,46.58,36.2198132780083,61.31,215,368.93,5.74672131147541,1.96690573770492,60.47,62.21,1610000,276.86,4.1159429617746,4.61512051684126,3.6168412344903,1.90905665524534,5.62711738972072,1.08751957056636,3.89589362349826,0.619922706187518,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,4.28590363912886,-1.39105197240841e-14,0.778357600051132,3621.98132780083,196.690573770492,2955.142,6131,10027.8175041494,3,3.64449731293653,76651.4596,61.31,178.557375,31882.7361668906
18.3,1.4,56.4,54.26,38.18,47.33,36.2198132780083,1.65,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4840000,23.57,0.500775287912489,2.96010509591084,3.6168412344903,1.90905665524534,3.20152618653309,1.08751957056636,4.01204931949527,-1.48519460964974,-2.33626393817974,1.558227305166e-13,-1.75741141726725e-14,-1.7938034172442,-1.39105197240841e-14,1.17921751663462,662.822582987552,35.994375,89.529,30.195,853.700998962656,3,3.64449731293653,555.5449,1.65,-74.7326250000002,5584.96523939066
17.4,77.8707367149758,68.6,51.92,43.1,47.55,36.2198132780083,1.63,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6280000,29.76,0.488580014818671,2.91235066461494,3.6168412344903,1.90905665524534,3.42621514463744,1.08751957056636,3.96878133924676,-1.48590031441535,-2.36902524046545,1.558227305166e-13,-1.75741141726725e-14,-1.64522516038862,-1.39105197240841e-14,1.02443002409248,630.224751037344,34.2241598360656,84.6296,28.362,1077.90164315353,3,3.64449731293653,885.6576,1.63,-68.5426250000002,4698.09144189065
14.3,77.8707367149758,61.5,46.26,22.01,39.09,36.2198132780083,1.9,9,0.4,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8680000,38.84,0.641853886172395,2.72785282839839,3.6168412344903,1.90905665524534,3.6848714327164,1.08751957056636,3.85566427175876,-1.47637330007952,-2.48186972611622,1.558227305166e-13,-1.75741141726725e-14,-1.42727837973456,-1.39105197240841e-14,0.650029507943547,517.943329875519,28.1267520491804,87.894,27.17,1406.77754771784,3,3.64449731293653,1508.5456,1.9,-59.4626250000002,3535.80377189065
12.9,77.8707367149758,60.7,38.14,20.84,31.66,36.2198132780083,3,16,0.68,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8460000,35.87,1.09861228866811,2.63188884013665,3.6168412344903,1.90905665524534,3.60739821224605,1.08751957056636,3.66714496196793,-1.43755953797055,-2.53283175189398,1.558227305166e-13,-1.75741141726725e-14,-1.49856713948594,-1.39105197240841e-14,0.112903679122107,467.235591286307,25.3730840163935,114.42,38.7,1299.20470228216,3,3.64449731293653,1286.6569,3,-62.4326250000002,3897.83266439065
23,1.7,63.2,33.26,19.02,24.85,36.2198132780083,3.7,27,1.11,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9710000,40.11,1.30833281965018,3.17805383034795,3.6168412344903,1.90905665524534,3.71625140090979,1.08751957056636,3.53397849289597,-1.41285987117393,-2.16517713735438,1.558227305166e-13,-1.75741141726725e-14,-1.39679463398228,-1.39105197240841e-14,-0.209901006179448,833.055705394191,45.2388319672132,123.062,85.1,1452.77671058091,3,3.64449731293653,1608.8121,3.7,-58.1926250000002,3386.38160439065
23.8,1.7,64.3,32.7,21.19,24.82,36.2198132780083,4.17,39,1.57,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10700000,43.03,1.42791603581071,3.21084365317094,3.6168412344903,1.90905665524534,3.78487121976766,1.08751957056636,3.51749783735832,-1.39627580918192,-2.13605597976708,1.558227305166e-13,-1.75741141726725e-14,-1.32670602170146,-1.39105197240841e-14,-0.246944166787822,862.031556016598,46.8123565573771,136.359,99.246,1558.5385653527,3,3.64449731293653,1851.5809,4.17,-55.2726250000002,3055.06307439065
22.9,77.8707367149758,67.3,37.15,17.21,24.78,36.2198132780083,4.71,76,2.98,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8e+06,31.36,1.54968790802833,3.17387845893747,3.6168412344903,1.90905665524534,3.47692309219029,1.08751957056636,3.64152575773047,-1.37722178051025,-2.16881728205279,1.558227305166e-13,-1.75741141726725e-14,-1.60682044133064,-1.39105197240841e-14,0.047416663046587,829.43372406639,45.0421413934427,174.9765,107.859,1135.85334439834,3,3.64449731293653,983.4496,4.71,-66.9426250000002,4481.31504189065
24.1,77.8707367149758,66.6,38,19.09,28.46,36.2198132780083,6.4,126,4.81,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8730000,33.36,1.85629799036563,3.22286784613774,3.6168412344903,1.90905665524534,3.53689309711605,1.08751957056636,3.66356164612965,-1.31758972781556,-2.12513554567185,1.558227305166e-13,-1.75741141726725e-14,-1.55881454250815,-1.39105197240841e-14,0.103642888970014,872.8975,47.4024282786886,243.2,154.24,1208.29297095436,3,3.64449731293653,1112.8896,6.4,-64.9426250000002,4217.54454189065
36.5,16,71.2,42.31,19.88,31.81,36.2198132780083,8.7,143,5.33,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10700000,39.69,2.16332302566054,3.62434093297637,3.6168412344903,1.90905665524534,3.7059823620136,1.08751957056636,3.76838355522654,-1.23643367976954,-1.67375760306877,1.558227305166e-13,-1.75741141726725e-14,-1.406875872735,-1.39105197240841e-14,0.38874292865233,1322.0231846473,71.7920594262296,368.097,317.55,1437.56438900415,3,3.64449731293653,1575.2961,8.7,-58.6126250000002,3435.43980939065
31,13,60.7,42.04,18.05,29.5,36.2198132780083,11.83,227,8.24,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1.3e+07,47.23,2.4706386779903,3.46573590279973,3.6168412344903,1.90905665524534,3.87598123408088,1.08751957056636,3.76212991585353,-1.12599088395039,-1.87396556148142,1.558227305166e-13,-1.75741141726725e-14,-1.22589363417425,-1.39105197240841e-14,0.370882833359006,1122.81421161826,60.9740778688525,497.3332,366.73,1710.66178112033,3,3.64449731293653,2230.6729,11.83,-51.0726250000002,2608.41302439065
8.3,3.1,36.7,34.77,14.08,24.66,36.2198132780083,1.07,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2490000,17.38,0.0676586484738149,2.23001440015921,3.6168412344903,1.90905665524534,2.91126311692754,1.08751957056636,3.57710955327093,-1.50566004785265,-2.70027840802093,1.558227305166e-13,-1.75741141726725e-14,-1.94238167409977,-1.39105197240841e-14,-0.110016769539007,300.624450207469,16.3253176229508,37.2039,8.881,629.500354771784,3,3.64449731293653,302.0644,1.07,-80.9226250000002,6548.47123689066
8.7,3.9,34.7,35.14,14.16,23.96,45.5,2.26,3,0.2,68.4,30.7,63.99525,67.5129845422117,3120000,21.18,0.815364813284194,2.27212588550934,3.83945231259331,4.23988686751276,3.09919098192222,3.45631668088323,3.58740028516408,-1.4636706142984,-2.68571782922729,2.0150041608726,8.2646748186485,-1.85117046633706,9.47396830718029,-0.0855418241370451,395.85,267.09,79.4164,19.662,963.69,4,17.9766406493072,448.5924,2.26,-77.1226250000002,5947.89928689066
7.6,3,32.6,28.28,21.81,20.27,36.2198132780083,3.33,5,0.33,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3950000,26.09,1.20297230399235,2.15176220325946,3.6168412344903,1.90905665524534,3.299164656097,1.08751957056636,3.37690468909311,-1.42591540933786,-2.72575942090982,1.558227305166e-13,-1.75741141726725e-14,-1.73331598472787,-1.39105197240841e-14,-0.53932054158964,275.270580912863,14.9484836065574,94.1724,25.308,944.974928423237,3,3.64449731293653,680.6881,3.33,-72.2126250000002,5214.66320939065
7.4,1.8,37.1,32.14,30.41,23.84,36.2198132780083,4.35,20,1.28,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4650000,29.82,1.47017584510059,2.12823170584927,3.6168412344903,1.90905665524534,3.42816382989197,1.08751957056636,3.50074101199842,-1.38992446629136,-2.73303971030664,1.558227305166e-13,-1.75741141726725e-14,-1.64378498342395,-1.39105197240841e-14,-0.283987327396198,268.026618257261,14.5551024590164,139.809,32.19,1080.07483195021,3,3.64449731293653,889.2324,4.35,-68.4826250000002,4689.86992689065
